neuron_id,neuron_type,partner_id,partner_type,connection_type
720575940619921488,SLP131,720575940617828152,unknown,downstream
720575940619921488,SLP131,720575940617828424,unknown,downstream
720575940619921488,SLP131,720575940617828680,unknown,downstream
720575940619921488,SLP131,720575940617829399,unknown,downstream
720575940619921488,SLP131,720575940617841431,unknown,downstream
720575940619921488,SLP131,720575940617865800,unknown,downstream
720575940619921488,SLP131,720575940617871895,unknown,downstream
720575940619921488,SLP131,720575940617872151,unknown,downstream
720575940619921488,SLP131,720575940615778026,unknown,downstream
720575940619921488,SLP131,720575940617717783,unknown,downstream
720575940619921488,SLP131,720575940617713687,unknown,downstream
720575940619921488,SLP131,720575940616858933,unknown,downstream
720575940619921488,SLP131,720575940617713431,unknown,downstream
720575940619921488,SLP131,720575940616860725,unknown,downstream
720575940619921488,SLP131,720575940616861493,unknown,downstream
720575940619921488,SLP131,720575940616865121,unknown,downstream
720575940619921488,SLP131,720575940616894041,unknown,downstream
720575940619921488,SLP131,720575940616974173,unknown,downstream
720575940619921488,SLP131,720575940617026393,unknown,downstream
720575940619921488,SLP131,720575940617028441,unknown,downstream
720575940619921488,SLP131,720575940617047351,unknown,downstream
720575940619921488,SLP131,720575940617082969,unknown,downstream
720575940619921488,SLP131,720575940617085273,unknown,downstream
720575940619921488,SLP131,720575940617086553,unknown,downstream
720575940619921488,SLP131,720575940617480727,unknown,downstream
720575940619921488,SLP131,720575940617483287,unknown,downstream
720575940619921488,SLP131,720575940617487127,unknown,downstream
720575940619921488,SLP131,720575940617488663,unknown,downstream
720575940619921488,SLP131,720575940617495575,unknown,downstream
720575940619921488,SLP131,720575940617516980,unknown,downstream
720575940619921488,SLP131,720575940617571985,unknown,downstream
720575940619921488,SLP131,720575940617619457,unknown,downstream
720575940619921488,SLP131,720575940617653593,unknown,downstream
720575940619921488,SLP131,720575940617683903,unknown,downstream
720575940619921488,SLP131,720575940617701911,unknown,downstream
720575940619921488,SLP131,720575940617702423,unknown,downstream
720575940619921488,SLP131,720575940617703959,unknown,downstream
720575940619921488,SLP131,720575940617704727,unknown,downstream
720575940619921488,SLP131,720575940617705751,unknown,downstream
720575940619921488,SLP131,720575940617706263,unknown,downstream
720575940619921488,SLP131,720575940617708055,unknown,downstream
720575940619921488,SLP131,720575940617711639,unknown,downstream
720575940619921488,SLP131,720575940615778538,unknown,downstream
720575940619921488,SLP131,720575940615226805,unknown,downstream
720575940619921488,SLP131,720575940615769750,unknown,downstream
720575940619921488,SLP131,720575940614410001,unknown,downstream
720575940619921488,SLP131,720575940613755847,unknown,downstream
720575940619921488,SLP131,720575940613729022,unknown,downstream
720575940619921488,SLP131,720575940613706637,unknown,downstream
720575940619921488,SLP131,720575940613692871,unknown,downstream
720575940619921488,SLP131,720575940613690567,unknown,downstream
720575940619921488,SLP131,720575940613690311,unknown,downstream
720575940619921488,SLP131,720575940613688007,unknown,downstream
720575940619921488,SLP131,720575940613687239,unknown,downstream
720575940619921488,SLP131,720575940613686983,unknown,downstream
720575940619921488,SLP131,720575940613686471,unknown,downstream
720575940619921488,SLP131,720575940613685191,unknown,downstream
720575940619921488,SLP131,720575940613683143,unknown,downstream
720575940619921488,SLP131,720575940613682887,unknown,downstream
720575940619921488,SLP131,720575940613681351,unknown,downstream
720575940619921488,SLP131,720575940613680071,unknown,downstream
720575940619921488,SLP131,720575940613657031,unknown,downstream
720575940619921488,SLP131,720575940613633858,unknown,downstream
720575940619921488,SLP131,720575940613600246,unknown,downstream
720575940619921488,SLP131,720575940613510390,unknown,downstream
720575940619921488,SLP131,720575940613508342,unknown,downstream
720575940619921488,SLP131,720575940613506550,unknown,downstream
720575940619921488,SLP131,720575940613498614,unknown,downstream
720575940619921488,SLP131,720575940613493750,unknown,downstream
720575940619921488,SLP131,720575940613825099,unknown,downstream
720575940619921488,SLP131,720575940613838498,unknown,downstream
720575940619921488,SLP131,720575940613892544,unknown,downstream
720575940619921488,SLP131,720575940614087377,unknown,downstream
720575940619921488,SLP131,720575940614374592,unknown,downstream
720575940619921488,SLP131,720575940614363072,unknown,downstream
720575940619921488,SLP131,720575940614334861,unknown,downstream
720575940619921488,SLP131,720575940614327949,unknown,downstream
720575940619921488,SLP131,720575940614305216,unknown,downstream
720575940619921488,SLP131,720575940614283200,unknown,downstream
720575940619921488,SLP131,720575940614192715,unknown,downstream
720575940619921488,SLP131,720575940614176587,unknown,downstream
720575940619921488,SLP131,720575940614170443,unknown,downstream
720575940619921488,SLP131,720575940614170187,unknown,downstream
720575940619921488,SLP131,720575940614019379,unknown,downstream
720575940619921488,SLP131,720575940613892800,unknown,downstream
720575940619921488,SLP131,720575940613977792,unknown,downstream
720575940619921488,SLP131,720575940613955264,unknown,downstream
720575940619921488,SLP131,720575940613952711,unknown,downstream
720575940619921488,SLP131,720575940613928988,unknown,downstream
720575940619921488,SLP131,720575940613926172,unknown,downstream
720575940619921488,SLP131,720575940613900178,unknown,downstream
720575940619921488,SLP131,720575940613896176,unknown,downstream
720575940619921488,SLP131,720575940613895152,unknown,downstream
720575940619921488,SLP131,720575940613893824,unknown,downstream
720575940619921488,SLP131,720575940613893568,unknown,downstream
720575940619921488,SLP131,720575940613488886,unknown,downstream
720575940619921488,SLP131,720575940613486326,unknown,downstream
720575940619921488,SLP131,720575940613480438,unknown,downstream
720575940619921488,SLP131,720575940612724988,unknown,downstream
720575940619921488,SLP131,720575940613068104,unknown,downstream
720575940619921488,SLP131,720575940613050952,unknown,downstream
720575940619921488,SLP131,720575940613041224,unknown,downstream
720575940619921488,SLP131,720575940613032520,unknown,downstream
720575940619921488,SLP131,720575940613003592,unknown,downstream
720575940619921488,SLP131,720575940612971083,unknown,downstream
720575940619921488,SLP131,720575940612773185,unknown,downstream
720575940619921488,SLP131,720575940612752303,unknown,downstream
720575940619921488,SLP131,720575940612732668,unknown,downstream
720575940619921488,SLP131,720575940612725244,unknown,downstream
720575940619921488,SLP131,720575940612710140,unknown,downstream
720575940619921488,SLP131,720575940613096008,unknown,downstream
720575940619921488,SLP131,720575940612707068,unknown,downstream
720575940619921488,SLP131,720575940612706812,unknown,downstream
720575940619921488,SLP131,720575940612704764,unknown,downstream
720575940619921488,SLP131,720575940612703484,unknown,downstream
720575940619921488,SLP131,720575940612703228,unknown,downstream
720575940619921488,SLP131,720575940612702204,unknown,downstream
720575940619921488,SLP131,720575940612699900,unknown,downstream
720575940619921488,SLP131,720575940612698876,unknown,downstream
720575940619921488,SLP131,720575940612693500,unknown,downstream
720575940619921488,SLP131,720575940612684284,unknown,downstream
720575940619921488,SLP131,720575940613093704,unknown,downstream
720575940619921488,SLP131,720575940613096264,unknown,downstream
720575940619921488,SLP131,720575940613479158,unknown,downstream
720575940619921488,SLP131,720575940613302859,unknown,downstream
720575940619921488,SLP131,720575940613476854,unknown,downstream
720575940619921488,SLP131,720575940613476086,unknown,downstream
720575940619921488,SLP131,720575940613473014,unknown,downstream
720575940619921488,SLP131,720575940613447670,unknown,downstream
720575940619921488,SLP131,720575940613419762,unknown,downstream
720575940619921488,SLP131,720575940613312331,unknown,downstream
720575940619921488,SLP131,720575940613309515,unknown,downstream
720575940619921488,SLP131,720575940613308235,unknown,downstream
720575940619921488,SLP131,720575940613305675,unknown,downstream
720575940619921488,SLP131,720575940613304651,unknown,downstream
720575940619921488,SLP131,720575940613301323,unknown,downstream
720575940619921488,SLP131,720575940613096520,unknown,downstream
720575940619921488,SLP131,720575940613300811,unknown,downstream
720575940619921488,SLP131,720575940613279051,unknown,downstream
720575940619921488,SLP131,720575940613274803,unknown,downstream
720575940619921488,SLP131,720575940613247441,unknown,downstream
720575940619921488,SLP131,720575940613225468,unknown,downstream
720575940619921488,SLP131,720575940613182252,unknown,downstream
720575940619921488,SLP131,720575940613181484,unknown,downstream
720575940619921488,SLP131,720575940613149849,unknown,downstream
720575940619921488,SLP131,720575940613115464,unknown,downstream
720575940619921488,SLP131,720575940613102664,unknown,downstream
720575940619921488,SLP131,720575940614409745,unknown,downstream
720575940619921488,SLP131,720575940614410769,unknown,downstream
720575940619921488,SLP131,720575940615704810,unknown,downstream
720575940619921488,SLP131,720575940614412049,unknown,downstream
720575940619921488,SLP131,720575940615289919,unknown,downstream
720575940619921488,SLP131,720575940615288383,unknown,downstream
720575940619921488,SLP131,720575940615285919,unknown,downstream
720575940619921488,SLP131,720575940615284202,unknown,downstream
720575940619921488,SLP131,720575940615282922,unknown,downstream
720575940619921488,SLP131,720575940615281898,unknown,downstream
720575940619921488,SLP131,720575940615277631,unknown,downstream
720575940619921488,SLP131,720575940615270719,unknown,downstream
720575940619921488,SLP131,720575940615266867,unknown,downstream
720575940619921488,SLP131,720575940615265809,unknown,downstream
720575940619921488,SLP131,720575940615226549,unknown,downstream
720575940619921488,SLP131,720575940615225269,unknown,downstream
720575940619921488,SLP131,720575940615224501,unknown,downstream
720575940619921488,SLP131,720575940615222453,unknown,downstream
720575940619921488,SLP131,720575940615220917,unknown,downstream
720575940619921488,SLP131,720575940615217676,unknown,downstream
720575940619921488,SLP131,720575940615214609,unknown,downstream
720575940619921488,SLP131,720575940615214353,unknown,downstream
720575940619921488,SLP131,720575940615214097,unknown,downstream
720575940619921488,SLP131,720575940615213329,unknown,downstream
720575940619921488,SLP131,720575940615213073,unknown,downstream
720575940619921488,SLP131,720575940615212817,unknown,downstream
720575940619921488,SLP131,720575940615212561,unknown,downstream
720575940619921488,SLP131,720575940615307583,unknown,downstream
720575940619921488,SLP131,720575940615308095,unknown,downstream
720575940619921488,SLP131,720575940615310911,unknown,downstream
720575940619921488,SLP131,720575940615501818,unknown,downstream
720575940619921488,SLP131,720575940615651099,unknown,downstream
720575940619921488,SLP131,720575940615628026,unknown,downstream
720575940619921488,SLP131,720575940615574187,unknown,downstream
720575940619921488,SLP131,720575940615572907,unknown,downstream
720575940619921488,SLP131,720575940615531665,unknown,downstream
720575940619921488,SLP131,720575940615530513,unknown,downstream
720575940619921488,SLP131,720575940615527930,unknown,downstream
720575940619921488,SLP131,720575940615527441,unknown,downstream
720575940619921488,SLP131,720575940615527185,unknown,downstream
720575940619921488,SLP131,720575940615519994,unknown,downstream
720575940619921488,SLP131,720575940615488865,unknown,downstream
720575940619921488,SLP131,720575940615311423,unknown,downstream
720575940619921488,SLP131,720575940615481525,unknown,downstream
720575940619921488,SLP131,720575940615474613,unknown,downstream
720575940619921488,SLP131,720575940615473333,unknown,downstream
720575940619921488,SLP131,720575940615453438,unknown,downstream
720575940619921488,SLP131,720575940615446782,unknown,downstream
720575940619921488,SLP131,720575940615430587,unknown,downstream
720575940619921488,SLP131,720575940615368619,unknown,downstream
720575940619921488,SLP131,720575940615358891,unknown,downstream
720575940619921488,SLP131,720575940615340255,unknown,downstream
720575940619921488,SLP131,720575940615314129,unknown,downstream
720575940619921488,SLP131,720575940615211793,unknown,downstream
720575940619921488,SLP131,720575940615211537,unknown,downstream
720575940619921488,SLP131,720575940615210769,unknown,downstream
720575940619921488,SLP131,720575940614549567,unknown,downstream
720575940619921488,SLP131,720575940614678172,unknown,downstream
720575940619921488,SLP131,720575940614636444,unknown,downstream
720575940619921488,SLP131,720575940614590698,unknown,downstream
720575940619921488,SLP131,720575940614584810,unknown,downstream
720575940619921488,SLP131,720575940614584298,unknown,downstream
720575940619921488,SLP131,720575940614580714,unknown,downstream
720575940619921488,SLP131,720575940614571200,unknown,downstream
720575940619921488,SLP131,720575940614563601,unknown,downstream
720575940619921488,SLP131,720575940614558400,unknown,downstream
720575940619921488,SLP131,720575940614549823,unknown,downstream
720575940619921488,SLP131,720575940614548799,unknown,downstream
720575940619921488,SLP131,720575940614791580,unknown,downstream
720575940619921488,SLP131,720575940614547775,unknown,downstream
720575940619921488,SLP131,720575940614546751,unknown,downstream
720575940619921488,SLP131,720575940614546317,unknown,downstream
720575940619921488,SLP131,720575940614544576,unknown,downstream
720575940619921488,SLP131,720575940614544106,unknown,downstream
720575940619921488,SLP131,720575940614543552,unknown,downstream
720575940619921488,SLP131,720575940614542477,unknown,downstream
720575940619921488,SLP131,720575940614541119,unknown,downstream
720575940619921488,SLP131,720575940614467751,unknown,downstream
720575940619921488,SLP131,720575940614424287,unknown,downstream
720575940619921488,SLP131,720575940614713919,unknown,downstream
720575940619921488,SLP131,720575940614794652,unknown,downstream
720575940619921488,SLP131,720575940615210001,unknown,downstream
720575940619921488,SLP131,720575940615163665,unknown,downstream
720575940619921488,SLP131,720575940615209489,unknown,downstream
720575940619921488,SLP131,720575940615208465,unknown,downstream
720575940619921488,SLP131,720575940615208209,unknown,downstream
720575940619921488,SLP131,720575940615207953,unknown,downstream
720575940619921488,SLP131,720575940615206929,unknown,downstream
720575940619921488,SLP131,720575940615177722,unknown,downstream
720575940619921488,SLP131,720575940615177210,unknown,downstream
720575940619921488,SLP131,720575940615164853,unknown,downstream
720575940619921488,SLP131,720575940615164177,unknown,downstream
720575940619921488,SLP131,720575940615163921,unknown,downstream
720575940619921488,SLP131,720575940615163573,unknown,downstream
720575940619921488,SLP131,720575940614797980,unknown,downstream
720575940619921488,SLP131,720575940615161013,unknown,downstream
720575940619921488,SLP131,720575940615142161,unknown,downstream
720575940619921488,SLP131,720575940615141393,unknown,downstream
720575940619921488,SLP131,720575940615139601,unknown,downstream
720575940619921488,SLP131,720575940615139089,unknown,downstream
720575940619921488,SLP131,720575940615138577,unknown,downstream
720575940619921488,SLP131,720575940615002162,unknown,downstream
720575940619921488,SLP131,720575940614828685,unknown,downstream
720575940619921488,SLP131,720575940614823402,unknown,downstream
720575940619921488,SLP131,720575940614800028,unknown,downstream
720575940619921488,SLP131,720575940614044400,unknown,downstream
720575940619921488,SLP131,720575940620916713,unknown,downstream
720575940619921488,SLP131,720575940617874711,unknown,downstream
720575940619921488,SLP131,720575940625199835,unknown,downstream
720575940619921488,SLP131,720575940625909991,unknown,downstream
720575940619921488,SLP131,720575940625907726,unknown,downstream
720575940619921488,SLP131,720575940625716385,unknown,downstream
720575940619921488,SLP131,720575940625712688,unknown,downstream
720575940619921488,SLP131,720575940625699233,unknown,downstream
720575940619921488,SLP131,720575940625697697,unknown,downstream
720575940619921488,SLP131,720575940625501882,unknown,downstream
720575940619921488,SLP131,720575940625363493,unknown,downstream
720575940619921488,SLP131,720575940625218779,unknown,downstream
720575940619921488,SLP131,720575940625198811,unknown,downstream
720575940619921488,SLP131,720575940625981779,unknown,downstream
720575940619921488,SLP131,720575940625198299,unknown,downstream
720575940619921488,SLP131,720575940625196763,unknown,downstream
720575940619921488,SLP131,720575940625167887,unknown,downstream
720575940619921488,SLP131,720575940625160985,unknown,downstream
720575940619921488,SLP131,720575940625156377,unknown,downstream
720575940619921488,SLP131,720575940625155865,unknown,downstream
720575940619921488,SLP131,720575940625155353,unknown,downstream
720575940619921488,SLP131,720575940625155097,unknown,downstream
720575940619921488,SLP131,720575940625151769,unknown,downstream
720575940619921488,SLP131,720575940625914451,unknown,downstream
720575940619921488,SLP131,720575940625989732,unknown,downstream
720575940619921488,SLP131,720575940625151001,unknown,downstream
720575940619921488,SLP131,720575940626495109,unknown,downstream
720575940619921488,SLP131,720575940627118979,unknown,downstream
720575940619921488,SLP131,720575940627075603,unknown,downstream
720575940619921488,SLP131,720575940626988574,unknown,downstream
720575940619921488,SLP131,720575940626907053,unknown,downstream
720575940619921488,SLP131,720575940626800145,unknown,downstream
720575940619921488,SLP131,720575940626717461,unknown,downstream
720575940619921488,SLP131,720575940626662673,unknown,downstream
720575940619921488,SLP131,720575940626620568,unknown,downstream
720575940619921488,SLP131,720575940626565528,unknown,downstream
720575940619921488,SLP131,720575940626484057,unknown,downstream
720575940619921488,SLP131,720575940625992537,unknown,downstream
720575940619921488,SLP131,720575940626472979,unknown,downstream
720575940619921488,SLP131,720575940626445852,unknown,downstream
720575940619921488,SLP131,720575940626372044,unknown,downstream
720575940619921488,SLP131,720575940626342227,unknown,downstream
720575940619921488,SLP131,720575940626308117,unknown,downstream
720575940619921488,SLP131,720575940626238839,unknown,downstream
720575940619921488,SLP131,720575940626210126,unknown,downstream
720575940619921488,SLP131,720575940626160247,unknown,downstream
720575940619921488,SLP131,720575940626051514,unknown,downstream
720575940619921488,SLP131,720575940625151513,unknown,downstream
720575940619921488,SLP131,720575940625147929,unknown,downstream
720575940619921488,SLP131,720575940623721785,unknown,downstream
720575940619921488,SLP131,720575940624217834,unknown,downstream
720575940619921488,SLP131,720575940624553497,unknown,downstream
720575940619921488,SLP131,720575940624551961,unknown,downstream
720575940619921488,SLP131,720575940624550937,unknown,downstream
720575940619921488,SLP131,720575940624547353,unknown,downstream
720575940619921488,SLP131,720575940624529445,unknown,downstream
720575940619921488,SLP131,720575940624455245,unknown,downstream
720575940619921488,SLP131,720575940624423737,unknown,downstream
720575940619921488,SLP131,720575940624349624,unknown,downstream
720575940619921488,SLP131,720575940624344072,unknown,downstream
720575940619921488,SLP131,720575940624200745,unknown,downstream
720575940619921488,SLP131,720575940624639271,unknown,downstream
720575940619921488,SLP131,720575940624191769,unknown,downstream
720575940619921488,SLP131,720575940624180505,unknown,downstream
720575940619921488,SLP131,720575940624060953,unknown,downstream
720575940619921488,SLP131,720575940624056889,unknown,downstream
720575940619921488,SLP131,720575940624055353,unknown,downstream
720575940619921488,SLP131,720575940624001817,unknown,downstream
720575940619921488,SLP131,720575940623952679,unknown,downstream
720575940619921488,SLP131,720575940623825338,unknown,downstream
720575940619921488,SLP131,720575940623722297,unknown,downstream
720575940619921488,SLP131,720575940624556313,unknown,downstream
720575940619921488,SLP131,720575940624885276,unknown,downstream
720575940619921488,SLP131,720575940625120620,unknown,downstream
720575940619921488,SLP131,720575940625107820,unknown,downstream
720575940619921488,SLP131,720575940625115422,unknown,downstream
720575940619921488,SLP131,720575940625114476,unknown,downstream
720575940619921488,SLP131,720575940625111916,unknown,downstream
720575940619921488,SLP131,720575940625111660,unknown,downstream
720575940619921488,SLP131,720575940625111404,unknown,downstream
720575940619921488,SLP131,720575940625110967,unknown,downstream
720575940619921488,SLP131,720575940625109868,unknown,downstream
720575940619921488,SLP131,720575940625108332,unknown,downstream
720575940619921488,SLP131,720575940625108076,unknown,downstream
720575940619921488,SLP131,720575940625107564,unknown,downstream
720575940619921488,SLP131,720575940624930523,unknown,downstream
720575940619921488,SLP131,720575940625107308,unknown,downstream
720575940619921488,SLP131,720575940625106284,unknown,downstream
720575940619921488,SLP131,720575940625105004,unknown,downstream
720575940619921488,SLP131,720575940625103980,unknown,downstream
720575940619921488,SLP131,720575940625058423,unknown,downstream
720575940619921488,SLP131,720575940625057911,unknown,downstream
720575940619921488,SLP131,720575940625030974,unknown,downstream
720575940619921488,SLP131,720575940625010807,unknown,downstream
720575940619921488,SLP131,720575940624972988,unknown,downstream
720575940619921488,SLP131,720575940627206714,unknown,downstream
720575940619921488,SLP131,720575940627246455,unknown,downstream
720575940619921488,SLP131,720575940627251319,unknown,downstream
720575940619921488,SLP131,720575940629159908,unknown,downstream
720575940619921488,SLP131,720575940629520974,unknown,downstream
720575940619921488,SLP131,720575940629511193,unknown,downstream
720575940619921488,SLP131,720575940629497988,unknown,downstream
720575940619921488,SLP131,720575940629472174,unknown,downstream
720575940619921488,SLP131,720575940629472132,unknown,downstream
720575940619921488,SLP131,720575940629450622,unknown,downstream
720575940619921488,SLP131,720575940629250679,unknown,downstream
720575940619921488,SLP131,720575940629187065,unknown,downstream
720575940619921488,SLP131,720575940629161497,unknown,downstream
720575940619921488,SLP131,720575940629155895,unknown,downstream
720575940619921488,SLP131,720575940629554295,unknown,downstream
720575940619921488,SLP131,720575940629089243,unknown,downstream
720575940619921488,SLP131,720575940629087195,unknown,downstream
720575940619921488,SLP131,720575940629085403,unknown,downstream
720575940619921488,SLP131,720575940628956919,unknown,downstream
720575940619921488,SLP131,720575940628899454,unknown,downstream
720575940619921488,SLP131,720575940628825307,unknown,downstream
720575940619921488,SLP131,720575940628821723,unknown,downstream
720575940619921488,SLP131,720575940628820699,unknown,downstream
720575940619921488,SLP131,720575940628820187,unknown,downstream
720575940619921488,SLP131,720575940629539959,unknown,downstream
720575940619921488,SLP131,720575940629569911,unknown,downstream
720575940619921488,SLP131,720575940627251831,unknown,downstream
720575940619921488,SLP131,720575940629717892,unknown,downstream
720575940619921488,SLP131,720575940629758084,unknown,downstream
720575940619921488,SLP131,720575940629757828,unknown,downstream
720575940619921488,SLP131,720575940629753476,unknown,downstream
720575940619921488,SLP131,720575940629747844,unknown,downstream
720575940619921488,SLP131,720575940629747332,unknown,downstream
720575940619921488,SLP131,720575940629745796,unknown,downstream
720575940619921488,SLP131,720575940629744260,unknown,downstream
720575940619921488,SLP131,720575940629743748,unknown,downstream
720575940619921488,SLP131,720575940629719428,unknown,downstream
720575940619921488,SLP131,720575940629701145,unknown,downstream
720575940619921488,SLP131,720575940629570167,unknown,downstream
720575940619921488,SLP131,720575940629696281,unknown,downstream
720575940619921488,SLP131,720575940629695001,unknown,downstream
720575940619921488,SLP131,720575940629632316,unknown,downstream
720575940619921488,SLP131,720575940629604601,unknown,downstream
720575940619921488,SLP131,720575940629602871,unknown,downstream
720575940619921488,SLP131,720575940629601421,unknown,downstream
720575940619921488,SLP131,720575940629594487,unknown,downstream
720575940619921488,SLP131,720575940629576411,unknown,downstream
720575940619921488,SLP131,720575940629574775,unknown,downstream
720575940619921488,SLP131,720575940628818907,unknown,downstream
720575940619921488,SLP131,720575940628815067,unknown,downstream
720575940619921488,SLP131,720575940628814555,unknown,downstream
720575940619921488,SLP131,720575940627652782,unknown,downstream
720575940619921488,SLP131,720575940628029156,unknown,downstream
720575940619921488,SLP131,720575940628028900,unknown,downstream
720575940619921488,SLP131,720575940628028644,unknown,downstream
720575940619921488,SLP131,720575940627980206,unknown,downstream
720575940619921488,SLP131,720575940627795194,unknown,downstream
720575940619921488,SLP131,720575940627726695,unknown,downstream
720575940619921488,SLP131,720575940627666862,unknown,downstream
720575940619921488,SLP131,720575940627659694,unknown,downstream
720575940619921488,SLP131,720575940627657902,unknown,downstream
720575940619921488,SLP131,720575940627652014,unknown,downstream
720575940619921488,SLP131,720575940628814043,unknown,downstream
720575940619921488,SLP131,720575940627626926,unknown,downstream
720575940619921488,SLP131,720575940627614780,unknown,downstream
720575940619921488,SLP131,720575940627610684,unknown,downstream
720575940619921488,SLP131,720575940627525378,unknown,downstream
720575940619921488,SLP131,720575940627402300,unknown,downstream
720575940619921488,SLP131,720575940627386940,unknown,downstream
720575940619921488,SLP131,720575940627317921,unknown,downstream
720575940619921488,SLP131,720575940627288506,unknown,downstream
720575940619921488,SLP131,720575940627287927,unknown,downstream
720575940619921488,SLP131,720575940628260106,unknown,downstream
720575940619921488,SLP131,720575940628293978,unknown,downstream
720575940619921488,SLP131,720575940628334159,unknown,downstream
720575940619921488,SLP131,720575940628355856,unknown,downstream
720575940619921488,SLP131,720575940628758235,unknown,downstream
720575940619921488,SLP131,720575940628752603,unknown,downstream
720575940619921488,SLP131,720575940628712667,unknown,downstream
720575940619921488,SLP131,720575940628711899,unknown,downstream
720575940619921488,SLP131,720575940628709595,unknown,downstream
720575940619921488,SLP131,720575940628708827,unknown,downstream
720575940619921488,SLP131,720575940628707803,unknown,downstream
720575940619921488,SLP131,720575940628706523,unknown,downstream
720575940619921488,SLP131,720575940628587748,unknown,downstream
720575940619921488,SLP131,720575940628585562,unknown,downstream
720575940619921488,SLP131,720575940628584794,unknown,downstream
720575940619921488,SLP131,720575940628442385,unknown,downstream
720575940619921488,SLP131,720575940628411781,unknown,downstream
720575940619921488,SLP131,720575940628411396,unknown,downstream
720575940619921488,SLP131,720575940628379620,unknown,downstream
720575940619921488,SLP131,720575940628379364,unknown,downstream
720575940619921488,SLP131,720575940628378596,unknown,downstream
720575940619921488,SLP131,720575940628378340,unknown,downstream
720575940619921488,SLP131,720575940628377316,unknown,downstream
720575940619921488,SLP131,720575940623722041,unknown,downstream
720575940619921488,SLP131,720575940623719737,unknown,downstream
720575940619921488,SLP131,720575940617874967,unknown,downstream
720575940619921488,SLP131,720575940619952697,unknown,downstream
720575940619921488,SLP131,720575940620131641,unknown,downstream
720575940619921488,SLP131,720575940620131385,unknown,downstream
720575940619921488,SLP131,720575940620092985,unknown,downstream
720575940619921488,SLP131,720575940619984286,unknown,downstream
720575940619921488,SLP131,720575940619982427,unknown,downstream
720575940619921488,SLP131,720575940619979617,unknown,downstream
720575940619921488,SLP131,720575940619966009,unknown,downstream
720575940619921488,SLP131,720575940619964985,unknown,downstream
720575940619921488,SLP131,720575940619962937,unknown,downstream
720575940619921488,SLP131,720575940619923001,unknown,downstream
720575940619921488,SLP131,720575940620136505,unknown,downstream
720575940619921488,SLP131,720575940619919417,unknown,downstream
720575940619921488,SLP131,720575940619916629,unknown,downstream
720575940619921488,SLP131,720575940619869167,unknown,downstream
720575940619921488,SLP131,720575940619847533,unknown,downstream
720575940619921488,SLP131,720575940619787321,unknown,downstream
720575940619921488,SLP131,720575940619761721,unknown,downstream
720575940619921488,SLP131,720575940619734219,unknown,downstream
720575940619921488,SLP131,720575940619670761,unknown,downstream
720575940619921488,SLP131,720575940619646037,unknown,downstream
720575940619921488,SLP131,720575940620134457,unknown,downstream
720575940619921488,SLP131,720575940620136761,unknown,downstream
720575940619921488,SLP131,720575940619584961,unknown,downstream
720575940619921488,SLP131,720575940620353625,unknown,downstream
720575940619921488,SLP131,720575940620630384,unknown,downstream
720575940619921488,SLP131,720575940620617153,unknown,downstream
720575940619921488,SLP131,720575940620565339,unknown,downstream
720575940619921488,SLP131,720575940620445062,unknown,downstream
720575940619921488,SLP131,720575940620375609,unknown,downstream
720575940619921488,SLP131,720575940620375097,unknown,downstream
720575940619921488,SLP131,720575940620374841,unknown,downstream
720575940619921488,SLP131,720575940620357057,unknown,downstream
720575940619921488,SLP131,720575940620355417,unknown,downstream
720575940619921488,SLP131,720575940620353113,unknown,downstream
720575940619921488,SLP131,720575940620208697,unknown,downstream
720575940619921488,SLP131,720575940620352857,unknown,downstream
720575940619921488,SLP131,720575940620352345,unknown,downstream
720575940619921488,SLP131,720575940620351833,unknown,downstream
720575940619921488,SLP131,720575940620351321,unknown,downstream
720575940619921488,SLP131,720575940620349529,unknown,downstream
720575940619921488,SLP131,720575940620231225,unknown,downstream
720575940619921488,SLP131,720575940620210745,unknown,downstream
720575940619921488,SLP131,720575940620210233,unknown,downstream
720575940619921488,SLP131,720575940620209721,unknown,downstream
720575940619921488,SLP131,720575940619641401,unknown,downstream
720575940619921488,SLP131,720575940619304641,unknown,downstream
720575940619921488,SLP131,720575940623719225,unknown,downstream
720575940619921488,SLP131,720575940618265780,unknown,downstream
720575940619921488,SLP131,720575940618278836,unknown,downstream
720575940619921488,SLP131,720575940618278580,unknown,downstream
720575940619921488,SLP131,720575940618278324,unknown,downstream
720575940619921488,SLP131,720575940618276788,unknown,downstream
720575940619921488,SLP131,720575940618276276,unknown,downstream
720575940619921488,SLP131,720575940618275764,unknown,downstream
720575940619921488,SLP131,720575940618271924,unknown,downstream
720575940619921488,SLP131,720575940618271668,unknown,downstream
720575940619921488,SLP131,720575940618269108,unknown,downstream
720575940619921488,SLP131,720575940618265524,unknown,downstream
720575940619921488,SLP131,720575940618280116,unknown,downstream
720575940619921488,SLP131,720575940618264244,unknown,downstream
720575940619921488,SLP131,720575940618263732,unknown,downstream
720575940619921488,SLP131,720575940618260916,unknown,downstream
720575940619921488,SLP131,720575940617982783,unknown,downstream
720575940619921488,SLP131,720575940617904208,unknown,downstream
720575940619921488,SLP131,720575940617888791,unknown,downstream
720575940619921488,SLP131,720575940617880087,unknown,downstream
720575940619921488,SLP131,720575940617878551,unknown,downstream
720575940619921488,SLP131,720575940617875735,unknown,downstream
720575940619921488,SLP131,720575940618279860,unknown,downstream
720575940619921488,SLP131,720575940618280372,unknown,downstream
