root_id,nt_type,flow,super_class,class,sub_class,cell_type,hemilineage,nerve,side,input_synapses,output_synapses,Syn
720575940606198473,glutamate,intrinsic,central,CX,tangential,"FB4P,FB4Q,FB4R",AOTUv4_ventral,,left,474,2470,2
720575940644759319,dopamine,intrinsic,central,Kenyon_Cell,,KCg-m,MBp3,,right,186,250,2
720575940644747828,dopamine,intrinsic,central,DAN,,PAM08,CREa2_medial,,right,558,415,2
720575940615606878,,,,,,,,,,0,0,2
720575940394114576,,,,,,,,,,0,0,2
720575940478519257,,,,,,,,,,0,0,2
720575940381220110,,,,,,,,,,0,0,2
720575940592845331,,,,,,,,,,0,0,2
720575940642652104,acetylcholine,intrinsic,central,,,CRE065,CREl1,,left,143,1144,2
720575940575693529,,,,,,,,,,0,0,2
720575940615314782,,,,,,,,,,0,0,2
720575940575467715,,,,,,,,,,0,0,2
720575940380000635,,,,,,,,,,0,0,2
720575940561959211,,,,,,,,,,0,0,2
720575940504405596,,,,,,,,,,0,0,2
720575940504385116,,,,,,,,,,0,0,2
720575940605429985,,,,,,,,,,0,0,2
720575940638711331,,,,,,,,,,0,0,2
720575940615166111,acetylcholine,intrinsic,central,,,LHPV10d1,putative_primary,,right,6384,16207,2
720575940638710563,,,,,,,,,,0,0,2
720575940518147626,,,,,,,,,,0,0,2
720575940586191147,,,,,,,,,,0,0,2
720575940645990935,glutamate,intrinsic,central,,,LAL002,putative_primary,,left,1792,7150,2
720575940648680580,acetylcholine,intrinsic,central,,,SMP173,CREl1,,right,229,1326,2
720575940583867005,,,,,,,,,,0,0,2
720575940616087323,dopamine,intrinsic,central,Kenyon_Cell,,KCg-m,MBp1,,right,155,190,2
720575940594571839,,,,,,,,,,0,0,2
720575940584914919,,,,,,,,,,0,0,2
720575940584912103,,,,,,,,,,0,0,2
720575940606147924,,,,,,,,,,0,0,2
720575940594402386,,,,,,,,,,0,0,2
720575940575790899,,,,,,,,,,0,0,2
720575940490306622,,,,,,,,,,0,0,2
720575940584668701,,,,,,,,,,0,0,2
720575940616117794,acetylcholine,intrinsic,central,,,CRE065,CREl1,,right,85,975,2
720575940593698074,,,,,,,,,,0,0,2
720575940654607265,acetylcholine,intrinsic,central,,,LAL198,putative_primary,,left,1385,6642,2
720575940615816754,dopamine,intrinsic,central,Kenyon_Cell,,KCg-m,MBp3,,right,159,178,2
720575940381226254,,,,,,,,,,0,0,2
720575940380295764,,,,,,,,,,0,0,2
720575940420612847,,,,,,,,,,0,0,2
720575940583872637,,,,,,,,,,0,0,2
720575940605932523,,,,,,,,,,0,0,2
720575940593473309,,,,,,,,,,0,0,2
720575940615750562,dopamine,intrinsic,central,DAN,,PPL108,putative_primary,,right,1424,973,2
720575940625680784,glutamate,intrinsic,central,CX,tangential,"FB4P,FB4Q,FB4R",AOTUv4_ventral,,left,347,2261,2
720575940607810460,,,,,,,,,,0,0,2
720575940423030541,,,,,,,,,,0,0,2
720575940490462136,,,,,,,,,,0,0,2
720575940600293342,,,,,,,,,,0,0,2
720575940621765467,glutamate,intrinsic,central,CX,tangential,FB5V,AOTUv4_ventral,,right,753,1357,2
720575940586314283,,,,,,,,,,0,0,2
720575940379926613,,,,,,,,,,0,0,2
720575940621603573,,,,,,,,,,0,0,2
720575940448971969,,,,,,,,,,0,0,2
720575940442080531,,,,,,,,,,0,0,2
720575940564633978,,,,,,,,,,0,0,2
720575940428801104,,,,,,,,,,0,0,2
720575940556688479,,,,,,,,,,0,0,2
720575940621349516,,,,,,,,,,0,0,2
720575940611121995,,,,,,,,,,0,0,2
720575940564598138,,,,,,,,,,0,0,2
